Team,Year,Total_game,variable,value,value_per_game,z_score,gender
Arizona State,2018,18,Goals For,174,9.666666666666666,-0.8161937141361915,Female
California,2018,18,Goals For,177,9.833333333333334,-0.7564260133520154,Female
Holy Cross,2018,18,Goals For,160,8.88888888888889,-1.095109651129011,Female
Ohio State,2018,15,Goals For,155,10.333333333333334,-0.5771229109994883,Female
Manhattan,2018,16,Goals For,139,8.6875,-1.1673289562432234,Female
Quinnipiac,2018,16,Goals For,154,9.625,-0.8311356393322352,Female
Lafayette,2018,17,Goals For,189,11.117647058823529,-0.2958631426033678,Female
Siena,2018,17,Goals For,165,9.705882352941176,-0.8021307257163856,Female
Old Dominion,2018,18,Goals For,183,10.166666666666666,-0.6368906117836645,Female
Elon,2018,15,Goals For,135,9.0,-1.055264517272894,Female
Drexel,2018,16,Goals For,165,10.3125,-0.5845938735975105,Female
Duquesne,2018,16,Goals For,187,11.6875,-0.09151034212806107,Female
William and Mary,2018,16,Goals For,123,7.6875,-1.5259351609482776,Female
Stetson,2018,17,Goals For,218,12.823529411764707,0.3158768536581955,Female
UMass Lowell,2018,17,Goals For,153,9.0,-1.055264517272894,Female
Bucknell,2018,16,Goals For,119,7.4375,-1.615586712124541,Female
LIU,2018,16,Goals For,169,10.5625,-0.49494232242124697,Female
American,2018,17,Goals For,168,9.882352941176471,-0.7388472778272579,Female
Gardner-Webb,2018,17,Goals For,180,10.588235294117647,-0.48571348627074934,Female
Central Connecticut,2018,16,Goals For,116,7.25,-1.6828253755067388,Female
Sacred Heart,2018,16,Goals For,129,8.0625,-1.3914578341838824,Female
East Carolina,2018,17,Goals For,148,8.705882352941176,-1.1607369304214397,Female
Presbyterian,2018,17,Goals For,111,6.529411764705882,-1.941232787720675,Female
Wofford,2018,17,Goals For,117,6.882352941176471,-1.8146658919424203,Female
Hartford,2018,13,Goals For,53,4.076923076923077,-2.8207104481285454,Female
Howard,2018,13,Goals For,85,6.538461538461538,-1.9379874827007197,Female
Butler,2018,17,Goals For,116,6.823529411764706,-1.8357603745721296,Female
Delaware State,2018,14,Goals For,39,2.7857142857142856,-3.28374593222573,Female
Saint Bonaventure,2018,17,Goals For,105,6.176470588235294,-2.067799683498929,Female
Maryland,2017,23,Goals For,390,16.956521739130434,2.142692711946426,Female
Stony Brook,2017,22,Goals For,354,16.09090909090909,1.7856203725384612,Female
USC,2017,22,Goals For,335,15.227272727272727,1.4293632667821128,Female
Navy,2017,23,Goals For,358,15.565217391304348,1.5687682212085101,Female
Florida,2017,20,Goals For,336,16.8,2.078126206738411,Female
North Carolina,2017,20,Goals For,318,15.9,1.7068688017923215,Female
Penn State,2017,21,Goals For,303,14.428571428571429,1.0998924095788734,Female
UMass,2017,21,Goals For,330,15.714285714285714,1.6302601309304294,Female
Boston College,2017,24,Goals For,373,15.541666666666666,1.5590533535267483,Female
Colorado,2017,20,Goals For,289,14.45,1.108731871601399,Female
High Point,2017,20,Goals For,314,15.7,1.6243671562487456,Female
Princeton,2017,19,Goals For,276,14.526315789473685,1.1402127626640797,Female
Canisius,2017,20,Goals For,304,15.2,1.418113042389807,Female
Syracuse,2017,22,Goals For,283,12.863636363636363,0.4543438194489484,Female
Denver,2017,18,Goals For,239,13.277777777777779,0.625180560220999,Female
Jacksonville,2017,20,Goals For,312,15.6,1.583116333476958,Female
Richmond,2017,20,Goals For,281,14.05,0.9437285805142487,Female
James Madison,2017,21,Goals For,271,12.904761904761905,0.47130844353258433,Female
Penn,2017,17,Goals For,205,12.058823529411764,0.12235190355835737,Female
Bryant,2017,18,Goals For,232,12.88888888888889,0.46476069388626884,Female
Temple,2017,18,Goals For,219,12.166666666666666,0.16683808497891262,Female
Coastal Carolina,2017,19,Goals For,253,13.31578947368421,0.6408606975319122,Female
Cornell,2017,19,Goals For,231,12.157894736842104,0.1632195917533171,Female
Mercer,2017,19,Goals For,279,14.68421052631579,1.2053456407247969,Female
Elon,2017,20,Goals For,221,11.05,-0.2937961026393831,Female
Fairfield,2017,18,Goals For,229,12.722222222222221,0.39600932259995547,Female
Lehigh,2017,18,Goals For,215,11.944444444444445,0.07516958993049577,Female
Stanford,2017,18,Goals For,269,14.944444444444445,1.3126942730841276,Female
UAlbany,2017,18,Goals For,243,13.5,0.7168490552694159,Female
Furman,2017,19,Goals For,229,12.052631578947368,0.11979767304617235,Female
Towson,2017,19,Goals For,254,13.368421052631579,0.6625716568854846,Female
Virginia,2017,21,Goals For,256,12.19047619047619,0.17665970944838585,Female
UMBC,2017,17,Goals For,248,14.588235294117647,1.1657550677859292,Female
George Mason,2017,18,Goals For,257,14.277777777777779,1.0376887879388763,Female
Johns Hopkins,2017,18,Goals For,206,11.444444444444445,-0.13108452392844286,Female
Robert Morris,2017,18,Goals For,239,13.277777777777779,0.625180560220999,Female
Saint Joseph's,2017,18,Goals For,258,14.333333333333334,1.0606059117009805,Female
Louisville,2017,19,Goals For,212,11.157894736842104,-0.24928863596456016,Female
Loyola,2017,19,Goals For,248,13.052631578947368,0.5323059007640496,Female
Notre Dame,2017,19,Goals For,258,13.578947368421053,0.7494154942997748,Female
Virginia Tech,2017,19,Goals For,253,13.31578947368421,0.6408606975319122,Female
Northwestern,2017,21,Goals For,225,10.714285714285714,-0.43228100765895683,Female
Boston University,2017,18,Goals For,223,12.38888888888889,0.2585065800273302,Female
Campbell,2017,18,Goals For,209,11.61111111111111,-0.06233315264213023,Female
Lafayette,2017,18,Goals For,253,14.055555555555555,0.9460202928904587,Female
San Diego State,2017,18,Goals For,207,11.5,-0.10816740016633865,Female
Marist,2017,19,Goals For,213,11.210526315789474,-0.22757767661098707,Female
Fresno State,2017,16,Goals For,188,11.75,-0.005040343236869337,Female
Bucknell,2017,17,Goals For,156,9.176470588235293,-1.0666423998637595,Female
Delaware,2017,17,Goals For,179,10.529411764705882,-0.5085430329513372,Female
Oregon,2017,17,Goals For,214,12.588235294117647,0.3407386123501747,Female
Georgetown,2017,18,Goals For,211,11.722222222222221,-0.01649890511792181,Female
Old Dominion,2017,18,Goals For,206,11.444444444444445,-0.13108452392844286,Female
Niagara,2017,19,Goals For,220,11.578947368421053,-0.07560096113597972,Female
Winthrop,2017,19,Goals For,249,13.105263157894736,0.554016860117622,Female
Harvard,2017,16,Goals For,206,12.875,0.45903141294574257,Female
Hofstra,2017,16,Goals For,187,11.6875,-0.030822107469236665,Female
Rutgers,2017,16,Goals For,177,11.0625,-0.28863974979290996,Female
UConn,2017,16,Goals For,211,13.1875,0.5879402341075792,Female
Duke,2017,17,Goals For,191,11.235294117647058,-0.21736075456224768,Female
Kennesaw State,2017,17,Goals For,247,14.529411764705882,1.1414898779201719,Female
Davidson,2017,18,Goals For,177,9.833333333333334,-0.7956811130294672,Female
Columbia,2017,15,Goals For,176,11.733333333333333,-0.011915480365500967,Female
Dartmouth,2017,15,Goals For,176,11.733333333333333,-0.011915480365500967,Female
Drexel,2017,16,Goals For,146,9.125,-1.087874440996297,Female
UMass Lowell,2017,16,Goals For,135,8.4375,-1.3714738475523378,Female
Yale,2017,16,Goals For,205,12.8125,0.43324964871337523,Female
Central Michigan,2017,17,Goals For,203,11.941176470588236,0.07382152382684258,Female
Holy Cross,2017,17,Goals For,156,9.176470588235293,-1.0666423998637595,Female
VCU,2017,17,Goals For,212,12.470588235294118,0.2922082326186599,Female
La Salle,2017,18,Goals For,213,11.833333333333334,0.029335342406287344,Female
Longwood,2017,18,Goals For,210,11.666666666666666,-0.039416028880026016,Female
Wagner,2017,19,Goals For,205,10.789473684210526,-0.4012653514395675,Female
Brown,2017,15,Goals For,156,10.4,-0.5619264506560034,Female
Colgate,2017,15,Goals For,170,11.333333333333334,-0.17691877145265128,Female
Vanderbilt,2017,15,Goals For,177,11.8,0.015585068149024819,Female
Saint Francis,2017,16,Goals For,203,12.6875,0.38168612024864057,Female
Binghamton,2017,17,Goals For,175,10.294117647058824,-0.6056037924143668,Female
Cincinnati,2017,17,Goals For,188,11.058823529411764,-0.29015632415951986,Female
Detroit Mercy,2017,17,Goals For,200,11.764705882352942,0.0010259542295703796,Female
Marquette,2017,17,Goals For,219,12.882352941176471,0.4620645616789624,Female
Ohio State,2017,17,Goals For,179,10.529411764705882,-0.5085430329513372,Female
Radford,2017,17,Goals For,222,13.058823529411764,0.5348601312762347,Female
Sacred Heart,2017,17,Goals For,158,9.294117647058824,-1.018112020132244,Female
UC Davis,2017,17,Goals For,196,11.529411764705882,-0.09603480523345995,Female
Monmouth,2017,18,Goals For,181,10.055555555555555,-0.7040126179810503,Female
Liberty,2017,19,Goals For,203,10.68421052631579,-0.4446872701467122,Female
Manhattan,2017,16,Goals For,151,9.4375,-0.9589656198344605,Female
Army,2017,17,Goals For,172,10.117647058823529,-0.6783993620116398,Female
Iona,2017,17,Goals For,153,9.0,-1.1394379694610317,Female
Michigan,2017,17,Goals For,182,10.705882352941176,-0.435747463354065,Female
California,2017,18,Goals For,210,11.666666666666666,-0.039416028880026016,Female
Stetson,2017,18,Goals For,212,11.777777777777779,0.0064182186441831355,Female
Mount St Mary's,2017,15,Goals For,155,10.333333333333334,-0.5894269991705285,Female
Central Connecticut,2017,16,Goals For,151,9.4375,-0.9589656198344605,Female
Villanova,2017,16,Goals For,172,10.75,-0.4175485709547466,Female
Quinnipiac,2017,17,Goals For,137,8.058823529411764,-1.5276810073131517,Female
Saint Bonaventure,2017,17,Goals For,156,9.176470588235293,-1.0666423998637595,Female
LIU,2017,15,Goals For,168,11.2,-0.23191986848170212,Female
American,2017,16,Goals For,129,8.0625,-1.5261644329465418,Female
George Washington,2017,16,Goals For,144,9.0,-1.1394379694610317,Female
New Hampshire,2017,17,Goals For,139,8.176470588235293,-1.4791506275816368,Female
William and Mary,2017,17,Goals For,164,9.647058823529411,-0.8725208809376996,Female
Presbyterian,2017,16,Goals For,104,6.5,-2.170708538755725,Female
Duquesne,2017,17,Goals For,153,9.0,-1.1394379694610317,Female
Delaware State,2017,11,Goals For,58,5.2727272727272725,-2.6769686364094833,Female
Saint Mary's,2017,14,Goals For,120,8.571428571428571,-1.3162272099115508,Female
Siena,2017,16,Goals For,142,8.875,-1.1910014979257664,Female
Vermont,2017,16,Goals For,146,9.125,-1.087874440996297,Female
Butler,2017,17,Goals For,102,6.0,-2.3769626526146634,Female
Howard,2017,12,Goals For,61,5.083333333333333,-2.7550951946893845,Female
Gardner-Webb,2017,17,Goals For,113,6.647058823529412,-2.110045564091331,Female
Maryland,2016,23,Goals For,349,15.173913043478262,2.3508113275617593,Female
USC,2016,21,Goals For,287,13.666666666666666,1.6420572458573923,Female
North Carolina,2016,22,Goals For,299,13.590909090909092,1.6064336796878118,Female
UMass,2016,22,Goals For,301,13.681818181818182,1.6491819590913088,Female
Winthrop,2016,23,Goals For,301,13.08695652173913,1.3694595221249444,Female
Syracuse,2016,25,Goals For,314,12.56,1.121668191252149,Female
Florida,2016,20,Goals For,267,13.35,1.4931507392685426,Female
Stony Brook,2016,21,Goals For,282,13.428571428571429,1.53009746646728,Female
Old Dominion,2016,20,Goals For,247,12.35,1.022919665830069,Female
Towson,2016,20,Goals For,204,10.2,0.011922857937350569,Female
Penn,2016,20,Goals For,209,10.45,0.12948062629696896,Female
Stanford,2016,20,Goals For,253,12.65,1.1639889878616114,Female
Cornell,2016,19,Goals For,189,9.947368421052632,-0.1068723606155265,Female
Loyola,2016,20,Goals For,205,10.25,0.03543441160927458,Female
Notre Dame,2016,21,Goals For,282,13.428571428571429,1.53009746646728,Female
Penn State,2016,21,Goals For,268,12.761904761904763,1.2166100841749645,Female
Bryant,2016,18,Goals For,205,11.38888888888889,0.5709753563586475,Female
Colorado,2016,18,Goals For,227,12.61111111111111,1.1457022238945593,Female
Jacksonville,2016,18,Goals For,272,15.11111111111111,2.321279907490743,Female
Lehigh,2016,18,Goals For,182,10.11111111111111,-0.029875459701624713,Female
High Point,2016,19,Goals For,257,13.526315789473685,1.5760599022169055,Female
Navy,2016,19,Goals For,214,11.263157894736842,0.511852736014044,Female
Temple,2016,19,Goals For,218,11.473684210526315,0.6108487514747748,Female
Canisius,2016,20,Goals For,248,12.4,1.046431219501993,Female
George Mason,2016,17,Goals For,208,12.235294117647058,0.968981395641538,Female
UConn,2016,17,Goals For,206,12.117647058823529,0.9136600928840707,Female
Louisville,2016,18,Goals For,193,10.722222222222221,0.25748797406633117,Female
Furman,2016,19,Goals For,219,11.526315789473685,0.6355977553399583,Female
Detroit Mercy,2016,20,Goals For,235,11.75,0.740781021766985,Female
Monmouth,2016,20,Goals For,207,10.35,0.08245751895312177,Female
Delaware,2016,17,Goals For,183,10.764705882352942,0.2774651111731952,Female
Ohio State,2016,17,Goals For,203,11.941176470588236,0.8306781387478698,Female
Princeton,2016,17,Goals For,173,10.176470588235293,0.0008585973858571128,Female
UAlbany,2016,17,Goals For,200,11.764705882352942,0.7476961846116688,Female
Coastal Carolina,2016,18,Goals For,179,9.944444444444445,-0.10824730527470337,Female
Johns Hopkins,2016,19,Goals For,208,10.947368421052632,0.36335871282294707,Female
Duke,2016,20,Goals For,216,10.8,0.2940615020004354,Female
Northwestern,2016,21,Goals For,254,12.095238095238095,0.9031227018826483,Female
Drexel,2016,17,Goals For,141,8.294117647058824,-0.884282246733622,Female
Elon,2016,17,Goals For,147,8.647058823529411,-0.7183183384612201,Female
Boston University,2016,18,Goals For,212,11.777777777777779,0.7538429960291652,Female
Bucknell,2016,18,Goals For,221,12.277777777777779,0.988958532748402,Female
Boston College,2016,19,Goals For,232,12.210526315789474,0.957334805587335,Female
Campbell,2016,19,Goals For,233,12.263157894736842,0.9820838094525176,Female
Wagner,2016,19,Goals For,202,10.631578947368421,0.21486468963185013,Female
James Madison,2016,20,Goals For,228,11.4,0.5762001460635194,Female
Harvard,2016,16,Goals For,169,10.5625,0.18238162205879757,Female
Duquesne,2016,17,Goals For,176,10.352941176470589,0.08384055152205888,Female
Marist,2016,17,Goals For,184,10.823529411764707,0.30512576255192886,Female
Oregon,2016,17,Goals For,195,11.470588235294118,0.6093929277179998,Female
Robert Morris,2016,17,Goals For,171,10.058823529411764,-0.05446270537161017,Female
UMBC,2016,17,Goals For,184,10.823529411764707,0.30512576255192886,Female
Denver,2016,18,Goals For,168,9.333333333333334,-0.39561073904265925,Female
Fairfield,2016,18,Goals For,185,10.277777777777779,0.04849638587145478,Female
Iona,2016,18,Goals For,189,10.5,0.15299217996889297,Female
Niagara,2016,18,Goals For,157,8.722222222222221,-0.682974172810616,Female
Virginia,2016,18,Goals For,189,10.5,0.15299217996889297,Female
Richmond,2016,19,Goals For,212,11.157894736842104,0.46235472828367785,Female
Saint Joseph's,2016,19,Goals For,197,10.368421052631579,0.09111967030593585,Female
Sacred Heart,2016,16,Goals For,170,10.625,0.21177106414870217,Female
Colgate,2016,17,Goals For,174,10.235294117647058,0.028519248764590756,Female
Davidson,2016,17,Goals For,156,9.176470588235293,-0.4693724760526165,Female
Longwood,2016,18,Goals For,233,12.944444444444445,1.3024459150407175,Female
Dartmouth,2016,15,Goals For,135,9.0,-0.5523544301888174,Female
UC Davis,2016,15,Goals For,118,7.866666666666666,-1.0852829800857544,Female
William and Mary,2016,16,Goals For,157,9.8125,-0.17029168302005762,Female
Marquette,2016,17,Goals For,177,10.411764705882353,0.11150120290079252,Female
Siena,2016,17,Goals For,206,12.117647058823529,0.9136600928840707,Female
Mercer,2016,18,Goals For,146,8.11111111111111,-0.9703376065785719,Female
Brown,2016,15,Goals For,96,6.4,-1.7749552211288486,Female
Columbia,2016,15,Goals For,162,10.8,0.2940615020004354,Female
Central Michigan,2016,16,Goals For,148,9.25,-0.434796661829199,Female
Vermont,2016,16,Goals For,172,10.75,0.27054994832851137,Female
Binghamton,2016,17,Goals For,128,7.529411764705882,-1.243870714657161,Female
Georgetown,2016,17,Goals For,151,8.882352941176471,-0.6076757329462847,Female
Lafayette,2016,17,Goals For,181,10.647058823529411,0.2221438084157271,Female
New Hampshire,2016,17,Goals For,150,8.823529411764707,-0.6353363843250184,Female
Michigan,2016,18,Goals For,151,8.38888888888889,-0.8397178639567733,Female
Rutgers,2016,18,Goals For,186,10.333333333333334,0.07462033439581432,Female
Fresno State,2016,15,Goals For,132,8.8,-0.6464006448765118,Female
Yale,2016,15,Goals For,118,7.866666666666666,-1.0852829800857544,Female
La Salle,2016,16,Goals For,134,8.375,-0.8462488510878634,Female
Vanderbilt,2016,16,Goals For,150,9.375,-0.3760177776493898,Female
American,2016,17,Goals For,148,8.705882352941176,-0.6906576870824864,Female
Army,2016,17,Goals For,140,8.235294117647058,-0.9119428981123564,Female
Kennesaw State,2016,17,Goals For,169,9.941176470588236,-0.10978400812907746,Female
LIU,2016,17,Goals For,193,11.352941176470589,0.5540716249605324,Female
Mount St Mary's,2016,17,Goals For,150,8.823529411764707,-0.6353363843250184,Female
Stetson,2016,17,Goals For,147,8.647058823529411,-0.7183183384612201,Female
Liberty,2016,18,Goals For,172,9.555555555555555,-0.29111494494522105,Female
Virginia Tech,2016,18,Goals For,157,8.722222222222221,-0.682974172810616,Female
San Diego State,2016,15,Goals For,127,8.466666666666667,-0.80314433602267,Female
California,2016,16,Goals For,110,6.875,-1.5515954612455738,Female
Saint Francis,2016,16,Goals For,179,11.1875,0.4762760429578436,Female
Cincinnati,2016,17,Goals For,122,7.176470588235294,-1.4098346229295633,Female
Gardner-Webb,2016,17,Goals For,134,7.882352941176471,-1.0779068063847583,Female
George Washington,2016,17,Goals For,143,8.411764705882353,-0.8289609439761547,Female
Manhattan,2016,17,Goals For,155,9.117647058823529,-0.49703312743135014,Female
Villanova,2016,17,Goals For,126,7.411764705882353,-1.2991920174146283,Female
Central Connecticut,2016,16,Goals For,109,6.8125,-1.5809849033354784,Female
Hofstra,2016,16,Goals For,130,8.125,-0.9638066194474818,Female
Quinnipiac,2016,16,Goals For,88,5.5,-2.198163187223475,Female
Holy Cross,2016,17,Goals For,122,7.176470588235294,-1.4098346229295633,Female
Saint Bonaventure,2016,17,Goals For,165,9.705882352941176,-0.22042661364401286,Female
VCU,2016,17,Goals For,155,9.117647058823529,-0.49703312743135014,Female
